ARG	feature	score_RF	score_Odds
K18303	K00015	0.0003733759308966	0.3878235929578651
K18303	K00018	0.000474028880352	0.3736605548574296
K18303	K00024	0.0002140304280965	0.2184527587839758
K18303	K00041	0.0008352386346487	-0.721014623227664
K18303	K00042	0.0002841119077354	0.1999353585291262
K18303	K00064	0.0006815486433225	0.1607761313932567
K18303	K00074	0.0001493990066211	-0.0963261842910159
K18303	K00078	0.001254564185841	-1.414821121201661
K18303	K00121	0.0002407211362084	0.361192944636901
K18303	K00123	0.0004275683287564	0.2281197125924188
K18303	K00124	0.0020658969641059	0.6347610070398174
K18303	K00140	0.0004004619986604	-0.1504702484950671
K18303	K00147	0.0012130363975084	0.9645056501316116
K18303	K00156	0.0002990531910762	-0.0736063447433126
K18303	K00161	0.0001664795991637	-0.1358186703194412
K18303	K00162	0.0001298095360253	-0.1006021582939051
K18303	K00163	0.0003311212456004	0.2007852672856079
K18303	K00175	0.0003186672199889	0.2366758254614505
K18303	K00208	0.0002261028608574	0.4502321016440792
K18303	K00219	0.0004003540351247	0.0717731894987789
K18303	K00230	0.0010245072541307	-0.3376958263145683
K18303	K00231	0.0001932383268326	-0.1891885403669062
K18303	K00239	8.938264891971614e-05	0.0280484992115625
K18303	K00241	0.0002233747421655	0.0754828297584523
K18303	K00242	0.0001362817447972	0.1894749636170511
K18303	K00243	0.0002971510986486	-0.0566104024436788
K18303	K00248	0.0001122928428539	0.0079330269960421
K18303	K00252	0.000158319876013	-0.0778028325338481
K18303	K00254	0.0002273032186178	-0.1209566051864143
K18303	K00259	0.0005471321660617	0.2379431416935984
K18303	K00262	0.0002160471912784	-0.1934891563447367
K18303	K00266	0.0017173974648679	0.8697528796119222
K18303	K00281	0.0004487468898829	-0.3263711196487976
K18303	K00287	0.000392178419602	-0.2644879597434849
K18303	K00294	0.0006628669161795	-0.8285884566289133
K18303	K00297	0.0003295215783985	0.3650001833656259
K18303	K00311	0.0004606114523219	0.4273059736697039
K18303	K00318	0.0001622447242544	-0.3489069324195128
K18303	K00325	0.0001130333557773	0.2129544138484277
K18303	K00333	0.0003277401692508	0.4089979807804641
K18303	K00335	0.0003439547713086	0.1407073600882196
K18303	K00336	0.0003157738815918	0.1829882742264204
K18303	K00337	0.0003326993455722	0.4532864284217114
K18303	K00338	0.0001839487232735	0.3461759808555967
K18303	K00339	0.000184344571549	0.3683261487893481
K18303	K00342	0.0004777556595422	0.5325662012940467
K18303	K00343	0.0004682576684404	0.5328480345796132
K18303	K00344	0.0001782363485405	0.1541208365727401
K18303	K00348	0.0001793419082075	0.1402482804178434
K18303	K00349	0.0001897612266993	0.1404663222833535
K18303	K00371	0.0003770690942107	-0.0076633914982814
K18303	K00372	0.0006351444944608	0.246585810021554
K18303	K00383	0.0001301189530034	0.3776982629533362
K18303	K00392	0.0001132434332151	-0.5189686097451759
K18303	K00406	0.0009357526777925	0.454333493941223
K18303	K00413	0.0011913123844437	0.6065589027531674
K18303	K00449	0.0003795148716236	-0.0268918805956413
K18303	K00457	0.0003831385932753	-0.2017320247458763
K18303	K00481	0.0004352542206081	-0.1119127362362482
K18303	K00526	0.0009236649755882	-0.4739829175043081
K18303	K00540	0.0017249678429598	-0.8227009927848831
K18303	K00573	0.0013660891981154	0.7292616225907462
K18303	K00575	0.0107718520552769	1.367630978180687
K18303	K00588	0.0021969656508821	-0.7462886736625105
K18303	K00606	0.0002983466239774	0.5907995246613311
K18303	K00611	0.0002686394527803	0.5980188456009246
K18303	K00612	0.0002604664698738	0.2963271310948706
K18303	K00620	0.002432871048137	0.7433441990652436
K18303	K00626	0.0001423695109226	-0.06467389209525
K18303	K00632	0.0002518940060086	-0.2076411038953624
K18303	K00639	0.0002410916920373	-0.2246276111926262
K18303	K00640	0.0005048281642886	0.8763672378903592
K18303	K00647	0.0004955142165518	0.4005503968692637
K18303	K00652	0.0001882410841414	0.233634404372874
K18303	K00661	0.0006969758865371	-0.216414078635877
K18303	K00666	0.0005660473012518	0.3634365519983541
K18303	K00677	0.00030599157809	0.6076785395302232
K18303	K00682	0.0007277027915908	0.1800917699010979
K18303	K00684	0.0006555145229346	0.6471803570686239
K18303	K00688	0.0051895555810828	0.6344678842154138
K18303	K00703	0.0033785683584065	0.7137314687158761
K18303	K00728	0.0005799437373761	-0.91197342899006
K18303	K00748	0.0004074820354101	0.6188681256804193
K18303	K00756	7.390744486556185e-05	-0.2371982478312287
K18303	K00757	0.0007237837915347	-0.6197849283453023
K18303	K00758	0.0002378249605801	-0.3292002147259608
K18303	K00759	0.0005941831233464	-0.1499066926763098
K18303	K00767	0.0004392177561348	0.5144789304225839
K18303	K00768	0.0004780848287811	0.4640956552712449
K18303	K00772	0.0022637278994891	0.6182535733380735
K18303	K00783	0.0001217930112904	0.3535122898648165
K18303	K00795	0.002051629214528	0.6894156109070596
K18303	K00797	0.0004061237090535	0.0824716494303978
K18303	K00809	0.0001928306827065	0.0313744813934747
K18303	K00831	0.0003777267947029	-0.3445072940847095
K18303	K00833	0.0004098049536239	0.3951919469941366
K18303	K00836	0.000639612813797	-0.186125801842185
K18303	K00845	0.0007679465226769	-0.5584310325847432
K18303	K00847	0.0009315769838577	-0.5118831480040341
K18303	K00849	0.0010161929510356	-0.6714719043808763
K18303	K00851	0.0003179139819012	-0.1433158819413897
K18303	K00854	0.0010979737742503	-0.3258175424841028
K18303	K00856	0.000313658376945	0.1927780796714282
K18303	K00857	0.0040877095549734	-0.7052506907426364
K18303	K00865	0.0009265586038063	-0.6139657539573482
K18303	K00867	0.0001618610123406	-0.2365588274504556
K18303	K00872	0.0003088081462033	-0.5139345885732424
K18303	K00878	0.0002312933172302	0.0254415127194107
K18303	K00886	0.0008917379082637	-0.1916888636408614
K18303	K00912	0.0007240937617877	0.7377121722349103
K18303	K00928	0.000764558742197	0.977817423867044
K18303	K00931	0.0001339073649121	0.4457579490608823
K18303	K00936	0.0003306814851878	0.0262616742140577
K18303	K00956	0.0002115765672263	0.0419057940500609
K18303	K00957	0.0003028515900011	0.1894504348699432
K18303	K00958	0.0006471999947782	0.4051770547719682
K18303	K00965	0.0002552571607318	-0.1917712065529534
K18303	K00978	0.0025943175216075	0.5502569717230372
K18303	K00979	0.0008704072815834	0.7174729811307966
K18303	K00980	0.0012384823637759	-1.2589972266638905
K18303	K00982	0.0001763667575889	0.4325007137049047
K18303	K00990	0.0014627147609978	0.7259477653462609
K18303	K00991	0.0013120196249314	0.5225973271825367
K18303	K00992	0.0007256482707946	0.5267984227355336
K18303	K00995	0.0003050140838476	0.2221586273700334
K18303	K01005	0.0012837880562397	-0.8420929937598093
K18303	K01006	0.0004527684475285	0.3319507947824006
K18303	K01007	0.0002800280309638	0.3119246514620415
K18303	K01012	0.0001695777044277	0.2961730429794487
K18303	K01042	0.0028031883826458	0.6509019720095999
K18303	K01057	0.0002157662923258	0.1734045429626206
K18303	K01061	0.0005076026247382	0.4350472256069471
K18303	K01070	0.0003419643516952	0.3435148494034063
K18303	K01079	0.0003745189192536	0.3098816985391523
K18303	K01081	0.0002893046165838	-0.3435121875783738
K18303	K01089	0.000897886682519	-0.4579784484921739
K18303	K01104	0.0013817986529382	-0.6138768068087862
K18303	K01114	0.0003604334687439	-0.2232280406086702
K18303	K01119	0.0002692134368062	-0.2236892801015608
K18303	K01129	0.0002509437880533	-0.0191125024962817
K18303	K01175	0.0002787283258767	-0.0822342255602034
K18303	K01179	0.0004308847068793	-0.0994879616936006
K18303	K01191	0.0016939658215173	-0.856261882794709
K18303	K01200	0.0003457688395218	-0.4316802897769756
K18303	K01201	0.0003594086466712	-0.3712485928595828
K18303	K01208	0.0006599362457283	-0.4269981116370307
K18303	K01214	0.0012749220794051	0.3412286409966287
K18303	K01222	0.0012701652090905	-0.8291682352075254
K18303	K01239	0.0005013289021123	-0.3279226233572808
K18303	K01241	0.00016714493015	0.1399122967414639
K18303	K01243	0.0015012504353968	-0.461091354483182
K18303	K01256	9.843624003696383e-05	0.1568916129549948
K18303	K01258	0.0001330557339979	-0.172178693966705
K18303	K01259	0.0001726871655532	0.1159201261093877
K18303	K01267	0.0002822465198114	-0.2113998941468502
K18303	K01297	0.0007761964014544	-0.5403379664054784
K18303	K01304	0.000601424818666	-0.330370582972698
K18303	K01338	0.0001668694522501	0.4771351684620896
K18303	K01419	0.0054342295312126	1.0601048641610102
K18303	K01420	0.0003325589725689	0.3942134034856525
K18303	K01430	0.0002950149742945	0.2007844137090595
K18303	K01433	0.0002824591344086	0.011746720509915
K18303	K01438	0.0006203891739878	0.4338215996375115
K18303	K01439	0.0001674986224722	0.2054867832860904
K18303	K01468	0.0001733345563701	-0.266755717960019
K18303	K01473	0.0006012919483948	0.4270020111714863
K18303	K01474	0.0006108020078639	0.4701224828329958
K18303	K01480	0.0004667899290583	-0.1198387393256677
K18303	K01488	0.0008953281365127	-0.3095836187051722
K18303	K01489	0.0010216501881326	-0.5862626813379848
K18303	K01495	0.0001813815633258	-0.1541190545982082
K18303	K01496	0.0020138655383664	0.5906912325640004
K18303	K01512	0.0005506081374109	0.3410147797327786
K18303	K01585	0.0001113340884076	-0.4136275810122496
K18303	K01599	0.0001487835265725	0.0997418020852066
K18303	K01610	0.0002109442022051	0.2263417018369521
K18303	K01613	0.0005234673124182	0.613805666048317
K18303	K01619	0.0003301109000332	-0.4504130177913955
K18303	K01627	0.0005472810120638	0.6548086513159308
K18303	K01637	0.000220598812723	-0.0414430258532271
K18303	K01638	0.0001491582924415	0.046400359333154
K18303	K01640	0.0004665225388783	-0.2103158595749754
K18303	K01644	0.000375942330183	0.1220710713318763
K18303	K01657	0.0003069052144371	0.4938681172593674
K18303	K01661	0.0008875761599629	-0.7190100524525421
K18303	K01664	0.0002695784531211	0.3866268249883751
K18303	K01665	0.000952444450541	0.4209430735629802
K18303	K01666	0.0002817181273777	-0.2580343425357889
K18303	K01673	0.0041115229626075	1.3935600030495066
K18303	K01676	0.0003045509644504	0.0106609611803509
K18303	K01690	0.0004466442345818	0.2175667618312508
K18303	K01693	0.0001455688761733	0.2739815521813196
K18303	K01698	0.0003561844718739	1.3222730098143392
K18303	K01716	0.0009719730064738	0.5744577562216973
K18303	K01724	0.0001855295401266	0.2260667582923592
K18303	K01738	0.0005201695549151	0.508947426336236
K18303	K01739	0.0002559092545934	-0.3222599008657961
K18303	K01745	0.0004341323890073	-0.3307106317646019
K18303	K01768	0.0013750456275385	0.6289300188826814
K18303	K01770	0.0001847229690979	0.0903528195549848
K18303	K01772	0.0001701867112583	-0.0148644439542308
K18303	K01785	0.0004122222553817	-0.3828193663450914
K18303	K01788	0.0006389466771	-0.4651911792273097
K18303	K01799	0.0002537521347482	0.0769539758444731
K18303	K01808	0.0001075345752122	-0.2905688419566506
K18303	K01809	0.0044719870252682	-0.8619243967612288
K18303	K01817	0.0018009501193684	0.7730858918612286
K18303	K01823	0.0001858397106576	-0.2724433869127374
K18303	K01843	0.0023014593528422	0.6734411955014625
K18303	K01858	0.0002283944015938	-0.2477966479623437
K18303	K01878	0.0040373114661964	0.9701812180039948
K18303	K01879	0.0062370559278738	1.0824004689587172
K18303	K01880	0.0054187202147535	-1.068049687393177
K18303	K01886	0.0003689756426914	0.3613701571496979
K18303	K01894	0.0033947142007488	0.8201639788468232
K18303	K01902	0.0018161628787673	1.4078284366464602
K18303	K01908	0.0003312364513069	0.2743886931120471
K18303	K01911	0.0003119238039001	-0.4580591602012454
K18303	K01912	0.0007832166145606	0.3982551378981063
K18303	K01916	0.0007204562113924	-0.1280386821129012
K18303	K01918	0.0002032368198079	0.5739302713050791
K18303	K01919	4.186811453281761e-05	0.2201674911581504
K18303	K01935	0.0003569559699115	0.3604287699838164
K18303	K01961	0.0001954939872277	0.6348486005408989
K18303	K01962	7.056326779002802e-05	0.4115840908310007
K18303	K01963	4.493779346275141e-05	0.4632927592735797
K18303	K01966	0.000455657651906	-0.3650582990465769
K18303	K01969	0.0004492443321365	-0.1891148686984122
K18303	K01975	0.0020400931024554	0.744673423378497
K18303	K01991	0.0008414142474797	0.7296756940864341
K18303	K01992	0.0036376274536311	0.6854704488136814
K18303	K01995	0.0005325448246524	0.3282372838609312
K18303	K01996	0.0003721890987684	0.2786060495576758
K18303	K01997	0.0018751637513721	0.5627936577139017
K18303	K01999	0.0005067862879251	0.4031442885908937
K18303	K02005	0.0055356459339394	0.9575317988511096
K18303	K02007	0.0018933367366843	0.5152694771366418
K18303	K02013	0.0005099157527332	-0.0512274677782687
K18303	K02016	0.0008267622820777	0.1046333483220316
K18303	K02025	0.0013278157373229	-0.4316833702360011
K18303	K02026	0.0015221110252605	-0.4742699260249507
K18303	K02027	0.0008601551820071	-0.3017875319880756
K18303	K02028	0.0002499250232594	-0.0655890407437352
K18303	K02037	0.0008216304186767	1.2717118155099552
K18303	K02038	0.0008299796345078	1.284612071576357
K18303	K02039	0.0002043950099188	0.6385006106134985
K18303	K02046	0.0016840538286349	0.5828830980851465
K18303	K02064	0.0002415577591873	-0.0217621210680008
K18303	K02065	0.0003019364888567	0.6412078098311103
K18303	K02067	0.0002146585108747	0.6347071461147117
K18303	K02071	0.0002058166402051	-0.3211801333768793
K18303	K02072	0.0003160678305278	-0.3273676038098436
K18303	K02073	0.0002112578464761	-0.3289279806394651
K18303	K02081	0.0012081444983631	-0.8499863199935468
K18303	K02110	0.0004796102919459	0.0172236249440857
K18303	K02114	0.0009979131921399	1.4329113273812997
K18303	K02167	0.001752033520393	-0.0969233471232446
K18303	K02171	0.0004765492730306	-0.5490365323733664
K18303	K02189	0.0010284195315593	0.4864172963192801
K18303	K02193	0.0009165822662267	0.6297051214772964
K18303	K02194	0.0002119668744982	0.5614867415676724
K18303	K02196	0.0008424140154853	0.5300917232874256
K18303	K02197	8.265876605951436e-05	0.5098582069537889
K18303	K02200	0.0002299824248545	0.5047222350007109
K18303	K02221	0.0002779475948888	0.4369454223662256
K18303	K02227	0.0005808456855917	0.4993897158366472
K18303	K02231	0.0006692953504863	0.4900114662552757
K18303	K02232	0.0005243283008048	0.5213816757736673
K18303	K02233	0.0007681778590782	0.5151810934995933
K18303	K02257	0.0002215284447869	0.0035629448819125
K18303	K02259	0.000312821931563	-0.1693188549689417
K18303	K02348	0.0009272310730903	-0.4394455336926082
